espn_id,season,name,decision,row_id,row_team,kept_id,kept_team
4897872,2023,Juan Reyna,UNRESOLVED (no bbref row),29691,Campbell,,
4897872,2025,Juan Reyna,KEEP (bbref=Jackson State),51195,Jackson State,,
4897872,2025,Juan Reyna,DELETE (phantom),19383,Santa Clara,51195,Jackson State
4870444,2023,Juanse Gorosito,UNRESOLVED (no bbref row),19385,San Diego,,
4870444,2023,Juanse Gorosito,UNRESOLVED (no bbref row),32134,Portland,,
4870444,2024,Juanse Gorosito,KEEP (bbref=Portland),47773,Portland,,
4870444,2024,Juanse Gorosito,DELETE (phantom),19386,San Diego,47773,Portland
4870444,2025,Juanse Gorosito,UNRESOLVED (no bbref row),19387,San Diego,,
4870444,2025,Juanse Gorosito,UNRESOLVED (no bbref row),49747,Ball State,,
4719433,2022,Julian Mackey,KEEP (bbref=Niagara),37833,Niagara,,
4719433,2022,Julian Mackey,DELETE (phantom),19403,Florida International,37833,Niagara
4719433,2025,Julian Mackey,KEEP (bbref=Houston Christian),50998,Houston Christian,,
4719433,2025,Julian Mackey,DELETE (phantom),19406,Florida International,50998,Houston Christian
5106459,2023,Julian Margrave,UNRESOLVED (no bbref row),19408,Omaha,,
5106459,2023,Julian Margrave,UNRESOLVED (no bbref row),32631,South Alabama,,
5106459,2024,Julian Margrave,UNRESOLVED (no bbref row),19409,Omaha,,
5106459,2024,Julian Margrave,UNRESOLVED (no bbref row),48280,South Alabama,,
5106459,2025,Julian Margrave,KEEP (bbref=South Alabama),53101,South Alabama,,
5106459,2025,Julian Margrave,DELETE (phantom),19410,Omaha,53101,South Alabama
4897626,2022,Julien Soumaoro,KEEP (bbref=Gardner-Webb),25995,Gardner-Webb,,
4897626,2022,Julien Soumaoro,DELETE (phantom),19413,Western Carolina,25995,Gardner-Webb
4897626,2023,Julien Soumaoro,KEEP (bbref=Gardner-Webb),30417,Gardner-Webb,,
4897626,2023,Julien Soumaoro,DELETE (phantom),19414,Western Carolina,30417,Gardner-Webb
4897626,2025,Julien Soumaoro,KEEP (bbref=East Carolina),50473,East Carolina,,
4897626,2025,Julien Soumaoro,DELETE (phantom),19416,Western Carolina,50473,East Carolina
5176298,2024,Julius Mims,KEEP (bbref=Idaho),46255,Idaho,,
5176298,2024,Julius Mims,DELETE (phantom),19421,New Mexico State,46255,Idaho
5176298,2025,Julius Mims,KEEP (bbref=Idaho),51067,Idaho,,
5176298,2025,Julius Mims,DELETE (phantom),19422,New Mexico State,51067,Idaho
4898315,2023,Julius Rollins,KEEP (bbref=Kent State),30925,Kent State,,
4898315,2023,Julius Rollins,DELETE (phantom),19424,Denver,30925,Kent State
4898315,2024,Julius Rollins,KEEP (bbref=Kent State),46483,Kent State,,
4898315,2024,Julius Rollins,DELETE (phantom),19425,Denver,46483,Kent State
5242617,2025,Julius Thedford,UNRESOLVED (no bbref row),19428,Memphis,,
5242617,2025,Julius Thedford,UNRESOLVED (no bbref row),54146,Western Kentucky,,
5176261,2024,Junseok Yeo,KEEP (bbref=Gonzaga),46087,Gonzaga,,
5176261,2024,Junseok Yeo,DELETE (phantom),19434,Seattle,46087,Gonzaga
5176261,2025,Junseok Yeo,UNRESOLVED (no bbref row),19435,Seattle,,
5176261,2025,Junseok Yeo,UNRESOLVED (no bbref row),50879,Gonzaga,,
4684152,2022,Jusaun Holt,KEEP (bbref=Alabama),24902,Alabama,,
4684152,2022,Jusaun Holt,DELETE (phantom),19439,Utah Tech,24902,Alabama
4684152,2023,Jusaun Holt,KEEP (bbref=Georgia),30477,Georgia,,
4684152,2023,Jusaun Holt,DELETE (phantom),19440,Utah Tech,30477,Georgia
4684152,2024,Jusaun Holt,KEEP (bbref=Kennesaw State),46468,Kennesaw State,,
4684152,2024,Jusaun Holt,DELETE (phantom),19441,Utah Tech,46468,Kennesaw State
5175662,2025,Juslin Bodo Bodo,KEEP (bbref=High Point),50962,High Point,,
5175662,2025,Juslin Bodo Bodo,DELETE (phantom),19445,Baylor,50962,High Point
4702962,2022,Justice Ajogbor,KEEP (bbref=Harvard),26180,Harvard,,
4702962,2022,Justice Ajogbor,DELETE (phantom),19446,Saint Joseph's,26180,Harvard
4702962,2023,Justice Ajogbor,UNRESOLVED (no bbref row),19447,Saint Joseph's,,
4702962,2023,Justice Ajogbor,UNRESOLVED (no bbref row),30583,Harvard,,
4702962,2024,Justice Ajogbor,KEEP (bbref=Harvard),46149,Harvard,,
4702962,2024,Justice Ajogbor,DELETE (phantom),19448,Saint Joseph's,46149,Harvard
4683676,2022,Justice Williams,KEEP (bbref=Louisiana State),26540,Louisiana State,,
4683676,2022,Justice Williams,DELETE (phantom),19453,Western Michigan,26540,Louisiana State
4683676,2023,Justice Williams,KEEP (bbref=Louisiana State),30949,Louisiana State,,
4683676,2023,Justice Williams,DELETE (phantom),19454,Western Michigan,30949,Louisiana State
4683676,2024,Justice Williams,UNRESOLVED (no bbref row),19455,Western Michigan,,
4683676,2024,Justice Williams,UNRESOLVED (no bbref row),47967,Robert Morris,,
4702765,2022,Justin Amadi,KEEP (bbref=James Madison),26435,James Madison,,
4702765,2022,Justin Amadi,DELETE (phantom),19461,Mount St. Mary's,26435,James Madison
4702765,2023,Justin Amadi,KEEP (bbref=James Madison),30878,James Madison,,
4702765,2023,Justin Amadi,DELETE (phantom),19462,Mount St. Mary's,30878,James Madison
4702765,2025,Justin Amadi,KEEP (bbref=Tulsa),53598,Tulsa,,
4702765,2025,Justin Amadi,DELETE (phantom),19464,Mount St. Mary's,53598,Tulsa
5107507,2023,Justin Archer,UNRESOLVED (no bbref row),19466,La Salle,,
5107507,2023,Justin Archer,UNRESOLVED (no bbref row),32252,Radford,,
5107507,2024,Justin Archer,KEEP (bbref=Radford),47895,Radford,,
5107507,2024,Justin Archer,DELETE (phantom),19467,La Salle,47895,Radford
5107507,2025,Justin Archer,KEEP (bbref=Georgia State),50852,Georgia State,,
5107507,2025,Justin Archer,DELETE (phantom),19468,La Salle,50852,Georgia State
5107490,2023,Justin Bailey,KEEP (bbref=South Carolina Upstate),32650,South Carolina Upstate,,
5107490,2023,Justin Bailey,DELETE (phantom),19470,Georgia,32650,South Carolina Upstate
5107490,2024,Justin Bailey,UNRESOLVED (no bbref row),19471,Georgia,,
5107490,2024,Justin Bailey,UNRESOLVED (no bbref row),48302,South Carolina Upstate,,
5107490,2025,Justin Bailey,UNRESOLVED (no bbref row),19472,Georgia,,
5107490,2025,Justin Bailey,UNRESOLVED (no bbref row),54234,Wofford,,
5060702,2025,Justin Begg,UNRESOLVED (no bbref row),19474,Sam Houston,,
5060702,2025,Justin Begg,UNRESOLVED (no bbref row),50779,George Mason,,
5239588,2025,Justin Johnson,UNRESOLVED (no bbref row),19482,Western Carolina,,
5239588,2025,Justin Johnson,UNRESOLVED (no bbref row),49653,Arkansas State,,
4685664,2024,Justin McBride,KEEP (bbref=Oklahoma State),47636,Oklahoma State,,
4685664,2024,Justin McBride,DELETE (phantom),19485,James Madison,47636,Oklahoma State
4685664,2025,Justin McBride,KEEP (bbref=Nevada),52039,Nevada,,
4685664,2025,Justin McBride,DELETE (phantom),19486,James Madison,52039,Nevada
5241491,2025,Justin Menard,KEEP (bbref=Iona),51148,Iona,,
5241491,2025,Justin Menard,DELETE (phantom),19488,Marist,51148,Iona
5105780,2023,Justin Moore,KEEP (bbref=Drexel),30106,Drexel,,
5105780,2023,Justin Moore,DELETE (phantom),19491,Loyola (IL),30106,Drexel
5105780,2024,Justin Moore,KEEP (bbref=Drexel),45756,Drexel,,
5105780,2024,Justin Moore,DELETE (phantom),19492,Loyola (IL),45756,Drexel
5107289,2023,Justin Mullins,KEEP (bbref=Denver),30072,Denver,,
5107289,2023,Justin Mullins,DELETE (phantom),19495,Northwestern,30072,Denver
4896620,2022,Justin Neely,KEEP (bbref=Albany (NY)),28448,Albany (NY),,
4896620,2022,Justin Neely,DELETE (phantom),19499,UNC Greensboro,28448,Albany (NY)
4896620,2023,Justin Neely,KEEP (bbref=Albany (NY)),33162,Albany (NY),,
4896620,2023,Justin Neely,DELETE (phantom),19500,UNC Greensboro,33162,Albany (NY)
4896620,2024,Justin Neely,UNRESOLVED (no bbref row),19501,UNC Greensboro,,
4896620,2024,Justin Neely,UNRESOLVED (no bbref row),48748,Albany (NY),,
4896620,2025,Justin Neely,KEEP (bbref=Albany (NY)),53623,Albany (NY),,
4896620,2025,Justin Neely,DELETE (phantom),19502,UNC Greensboro,53623,Albany (NY)
3945566,2016,Justin Robinson,KEEP (bbref=Virginia Tech),76947,Virginia Tech,,
3945566,2016,Justin Robinson,DELETE (phantom),73587,Duke,76947,Virginia Tech
4709142,2023,Justin Rochelin,KEEP (bbref=Oregon State),32054,Oregon State,,
4709142,2023,Justin Rochelin,DELETE (phantom),19512,Pacific,32054,Oregon State
4709142,2024,Justin Rochelin,KEEP (bbref=Oregon State),47707,Oregon State,,
4709142,2024,Justin Rochelin,DELETE (phantom),19513,Pacific,47707,Oregon State
4709142,2025,Justin Rochelin,UNRESOLVED (no bbref row),19514,Pacific,,
4709142,2025,Justin Rochelin,UNRESOLVED (no bbref row),53680,UC San Diego,,
4684746,2023,Justin Taylor,KEEP (bbref=Syracuse),32880,Syracuse,,
4684746,2023,Justin Taylor,DELETE (phantom),19516,James Madison,32880,Syracuse
4684746,2024,Justin Taylor,KEEP (bbref=Syracuse),48525,Syracuse,,
4684746,2024,Justin Taylor,DELETE (phantom),19517,James Madison,48525,Syracuse
5106773,2023,Justin Thomas,UNRESOLVED (no bbref row),19520,Bowling Green,,
5106773,2023,Justin Thomas,UNRESOLVED (no bbref row),31357,Milwaukee,,
5106773,2025,Justin Thomas,KEEP (bbref=Florida State),50704,Florida State,,
5106773,2025,Justin Thomas,DELETE (phantom),19522,Bowling Green,50704,Florida State
4701168,2022,Justin Vander Baan,KEEP (bbref=Boston College),35550,Boston College,,
4701168,2022,Justin Vander Baan,DELETE (phantom),19524,Lafayette,35550,Boston College
4704109,2022,Justin Wright,UNRESOLVED (no bbref row),19528,UNC Asheville,,
4704109,2022,Justin Wright,UNRESOLVED (no bbref row),27181,North Carolina Central,,
4704109,2023,Justin Wright,KEEP (bbref=North Carolina Central),31707,North Carolina Central,,
4704109,2023,Justin Wright,DELETE (phantom),19529,UNC Asheville,31707,North Carolina Central
4704109,2024,Justin Wright,KEEP (bbref=Loyola Marymount),46740,Loyola Marymount,,
4704109,2024,Justin Wright,DELETE (phantom),19530,UNC Asheville,46740,Loyola Marymount
4917385,2023,Justyn Fernandez,KEEP (bbref=George Mason),30432,George Mason,,
4917385,2023,Justyn Fernandez,DELETE (phantom),19535,Delaware,30432,George Mason
4917385,2025,Justyn Fernandez,KEEP (bbref=Providence),52664,Providence,,
4917385,2025,Justyn Fernandez,DELETE (phantom),19537,Delaware,52664,Providence
5241705,2025,Juwan Maxey,KEEP (bbref=Youngstown State),54301,Youngstown State,,
5241705,2025,Juwan Maxey,DELETE (phantom),19539,Ball State,54301,Youngstown State
5177558,2024,K'Jei Parker,KEEP (bbref=Florida A&M),45927,Florida A&M,,
5177558,2024,K'Jei Parker,DELETE (phantom),19543,Massachusetts,45927,Florida A&M
5105631,2023,KC Ibekwe,KEEP (bbref=Oregon State),32055,Oregon State,,
5105631,2023,KC Ibekwe,DELETE (phantom),19775,Pacific,32055,Oregon State
5105631,2024,KC Ibekwe,KEEP (bbref=Oregon State),47702,Oregon State,,
5105631,2024,KC Ibekwe,DELETE (phantom),19776,Pacific,47702,Oregon State
5105631,2025,KC Ibekwe,KEEP (bbref=Washington),54079,Washington,,
5105631,2025,KC Ibekwe,DELETE (phantom),19777,Pacific,54079,Washington
5243387,2025,KC Shaw,UNRESOLVED (bbref=Maryland-Eastern Shore matched 0 rows),51655,Maryland,,
5243387,2025,KC Shaw,UNRESOLVED (bbref=Maryland-Eastern Shore matched 0 rows),19779,Old Dominion,,
5176686,2024,KC Ugwuakazi,KEEP (bbref=East Texas A&M),45818,East Texas A&M,,
5176686,2024,KC Ugwuakazi,DELETE (phantom),19781,Merrimack,45818,East Texas A&M
5176686,2025,KC Ugwuakazi,KEEP (bbref=East Texas A&M),50502,East Texas A&M,,
5176686,2025,KC Ugwuakazi,DELETE (phantom),19782,Merrimack,50502,East Texas A&M
5177701,2024,KJ Debrick,KEEP (bbref=Cleveland State),45557,Cleveland State,,
5177701,2024,KJ Debrick,DELETE (phantom),20054,North Carolina A&T,45557,Cleveland State
5177701,2025,KJ Debrick,KEEP (bbref=Cleveland State),50195,Cleveland State,,
5177701,2025,KJ Debrick,DELETE (phantom),20055,North Carolina A&T,50195,Cleveland State
5174952,2024,KJ Lewis,UNRESOLVED (no bbref row),20059,Georgetown,,
5174952,2024,KJ Lewis,UNRESOLVED (no bbref row),44992,Arizona,,
5174952,2025,KJ Lewis,KEEP (bbref=Arizona),49626,Arizona,,
5174952,2025,KJ Lewis,DELETE (phantom),20060,Georgetown,49626,Arizona
5240511,2025,KJ Tenner,KEEP (bbref=West Virginia),54126,West Virginia,,
5240511,2025,KJ Tenner,DELETE (phantom),20068,Murray State,54126,West Virginia
4565207,2022,KK Robinson,UNRESOLVED (no bbref row),20074,Little Rock,,
4565207,2022,KK Robinson,UNRESOLVED (no bbref row),24992,Arkansas,,
4565207,2023,KK Robinson,KEEP (bbref=Texas A&M),32989,Texas A&M,,
4565207,2023,KK Robinson,DELETE (phantom),20075,Little Rock,32989,Texas A&M
4895787,2024,Kachi Nzeh,KEEP (bbref=Xavier),49441,Xavier,,
4895787,2024,Kachi Nzeh,DELETE (phantom),19547,Little Rock,49441,Xavier
4895787,2025,Kachi Nzeh,KEEP (bbref=Penn State),52541,Penn State,,
4895787,2025,Kachi Nzeh,DELETE (phantom),19548,Little Rock,52541,Penn State
4897053,2022,Kacper Klaczek,UNRESOLVED (no bbref row),27859,Saint Joseph's,,
4897053,2022,Kacper Klaczek,UNRESOLVED (no bbref row),19550,Elon,,
4897053,2023,Kacper Klaczek,UNRESOLVED (no bbref row),19551,Elon,,
4897053,2023,Kacper Klaczek,UNRESOLVED (no bbref row),32430,Saint Joseph's,,
4897053,2024,Kacper Klaczek,KEEP (bbref=Saint Joseph's),48080,Saint Joseph's,,
4897053,2024,Kacper Klaczek,DELETE (phantom),19552,Elon,48080,Saint Joseph's
4897053,2025,Kacper Klaczek,KEEP (bbref=Albany (NY)),53625,Albany (NY),,
4897053,2025,Kacper Klaczek,DELETE (phantom),19553,Elon,53625,Albany (NY)
4899807,2022,Kadar Waller,KEEP (bbref=Mississippi Valley State),37573,Mississippi Valley State,,
4899807,2022,Kadar Waller,DELETE (phantom),19555,Cal State Bakersfield,37573,Mississippi Valley State
4899807,2023,Kadar Waller,KEEP (bbref=Mississippi Valley State),31396,Mississippi Valley State,,
4899807,2023,Kadar Waller,DELETE (phantom),19556,Cal State Bakersfield,31396,Mississippi Valley State
5176664,2024,Kade Douglas,KEEP (bbref=UT Arlington),34757,UT Arlington,,
5176664,2024,Kade Douglas,DELETE (phantom),19560,Tarleton State,34757,UT Arlington
5176664,2025,Kade Douglas,KEEP (bbref=UT Arlington),53869,UT Arlington,,
5176664,2025,Kade Douglas,DELETE (phantom),19561,Tarleton State,53869,UT Arlington
5070505,2024,Kaden Cooper,KEEP (bbref=Oklahoma),47622,Oklahoma,,
5070505,2024,Kaden Cooper,DELETE (phantom),19565,Louisiana Tech,47622,Oklahoma
4703572,2022,Kaden Metheny,UNRESOLVED (no bbref row),19573,Liberty,,
4703572,2022,Kaden Metheny,UNRESOLVED (no bbref row),35578,Bowling Green,,
4703572,2023,Kaden Metheny,UNRESOLVED (no bbref row),19574,Liberty,,
4703572,2023,Kaden Metheny,UNRESOLVED (no bbref row),29511,Bowling Green,,
5105819,2024,Kadyn Betts,UNRESOLVED (no bbref row),19582,Montana,,
5105819,2024,Kadyn Betts,UNRESOLVED (no bbref row),47026,Minnesota,,
5105819,2025,Kadyn Betts,KEEP (bbref=Minnesota),51825,Minnesota,,
5105819,2025,Kadyn Betts,DELETE (phantom),19583,Montana,51825,Minnesota
5176280,2024,Kael Combs,KEEP (bbref=Wyoming),49429,Wyoming,,
5176280,2024,Kael Combs,DELETE (phantom),19585,Iowa,49429,Wyoming
5176280,2025,Kael Combs,KEEP (bbref=Drake),50423,Drake,,
5176280,2025,Kael Combs,DELETE (phantom),19586,Iowa,50423,Drake
5176059,2025,Kahlil Singleton,UNRESOLVED (no bbref row),19597,Canisius,,
5176059,2025,Kahlil Singleton,UNRESOLVED (no bbref row),50992,Holy Cross,,
5105514,2024,Kai Spears,UNRESOLVED (no bbref row),19605,Marshall,,
5105514,2024,Kai Spears,UNRESOLVED (no bbref row),44909,Alabama,,
5175971,2025,Kai Yu,KEEP (bbref=Liberty),51423,Liberty,,
5175971,2025,Kai Yu,DELETE (phantom),19608,Bradley,51423,Liberty
5174659,2024,Kajus Kublickas,KEEP (bbref=Florida),45963,Florida,,
5174659,2024,Kajus Kublickas,DELETE (phantom),19616,Pacific,45963,Florida
5174659,2025,Kajus Kublickas,UNRESOLVED (no bbref row),19617,Pacific,,
5174659,2025,Kajus Kublickas,UNRESOLVED (no bbref row),50665,Florida,,
5105795,2023,Kaleb Banks,UNRESOLVED (no bbref row),19619,DePaul,,
5105795,2023,Kaleb Banks,UNRESOLVED (no bbref row),30782,Indiana,,
5105795,2024,Kaleb Banks,KEEP (bbref=Indiana),46318,Indiana,,
5105795,2024,Kaleb Banks,DELETE (phantom),19620,DePaul,46318,Indiana
5105795,2025,Kaleb Banks,KEEP (bbref=Tulane),53577,Tulane,,
5105795,2025,Kaleb Banks,DELETE (phantom),19621,DePaul,53577,Tulane
4690766,2022,Kaleb Brown,KEEP (bbref=Missouri),26932,Missouri,,
4690766,2022,Kaleb Brown,DELETE (phantom),19623,Robert Morris,26932,Missouri
4690766,2024,Kaleb Brown,UNRESOLVED (no bbref row),47087,Missouri,,
4690766,2024,Kaleb Brown,UNRESOLVED (no bbref row),19625,Robert Morris,,
4690766,2025,Kaleb Brown,KEEP (bbref=Cal State Fullerton),49982,Cal State Fullerton,,
4690766,2025,Kaleb Brown,DELETE (phantom),19626,Robert Morris,49982,Cal State Fullerton
4685668,2024,Kaleb Glenn,KEEP (bbref=Louisville),46698,Louisville,,
4685668,2024,Kaleb Glenn,DELETE (phantom),19628,Michigan State,46698,Louisville
4685668,2025,Kaleb Glenn,KEEP (bbref=Florida Atlantic),50642,Florida Atlantic,,
4685668,2025,Kaleb Glenn,DELETE (phantom),19629,Michigan State,50642,Florida Atlantic
5107153,2024,Kaleb Smith,KEEP (bbref=UC Riverside),48783,UC Riverside,,
5107153,2024,Kaleb Smith,DELETE (phantom),19635,Grand Canyon,48783,UC Riverside
5107153,2025,Kaleb Smith,KEEP (bbref=UC Riverside),53666,UC Riverside,,
5107153,2025,Kaleb Smith,DELETE (phantom),19636,Grand Canyon,53666,UC Riverside
4684293,2022,Kaleb Washington,UNRESOLVED (no bbref row),19639,Florida A&M,,
4684293,2022,Kaleb Washington,UNRESOLVED (no bbref row),25631,Dayton,,
4684293,2023,Kaleb Washington,UNRESOLVED (no bbref row),19640,Florida A&M,,
4684293,2023,Kaleb Washington,UNRESOLVED (no bbref row),30019,Dayton,,
5176274,2024,Kalifa Sakho,UNRESOLVED (no bbref row),19647,Houston,,
5176274,2024,Kalifa Sakho,UNRESOLVED (no bbref row),49061,Utah State,,
5176274,2025,Kalifa Sakho,UNRESOLVED (no bbref row),52948,Sam Houston,,
5176274,2025,Kalifa Sakho,UNRESOLVED (no bbref row),19648,Houston,,
5106205,2023,Kalu Anya,UNRESOLVED (no bbref row),19650,Saint Louis,,
5106205,2023,Kalu Anya,UNRESOLVED (no bbref row),29542,Brown,,
5106205,2024,Kalu Anya,KEEP (bbref=Brown),45258,Brown,,
5106205,2024,Kalu Anya,DELETE (phantom),19651,Saint Louis,45258,Brown
5176674,2024,Kam Burton,KEEP (bbref=Southeastern Louisiana),48000,Southeastern Louisiana,,
5176674,2024,Kam Burton,DELETE (phantom),19653,Stephen F. Austin,48000,Southeastern Louisiana
5176674,2025,Kam Burton,KEEP (bbref=Southeastern Louisiana),52809,Southeastern Louisiana,,
5176674,2025,Kam Burton,DELETE (phantom),19654,Stephen F. Austin,52809,Southeastern Louisiana
5105607,2023,Kam Craft,UNRESOLVED (no bbref row),19656,Georgia Tech,,
5105607,2023,Kam Craft,UNRESOLVED (no bbref row),33835,Xavier,,
5105607,2025,Kam Craft,KEEP (bbref=Miami (OH)),51758,Miami (OH),,
5105607,2025,Kam Craft,DELETE (phantom),19658,Georgia Tech,51758,Miami (OH)
5241906,2025,Kam Martin,KEEP (bbref=Long Beach State),51457,Long Beach State,,
5241906,2025,Kam Martin,DELETE (phantom),19660,Samford,51457,Long Beach State
4873183,2025,Kam Williams,KEEP (bbref=Tulane),53580,Tulane,,
4873183,2025,Kam Williams,DELETE (phantom),19665,Kentucky,53580,Tulane
4702046,2023,Kam Woods,KEEP (bbref=North Carolina A&T),31692,North Carolina A&T,,
4702046,2023,Kam Woods,DELETE (phantom),19667,Southern California,31692,North Carolina A&T
4702046,2024,Kam Woods,KEEP (bbref=NC State),47199,NC State,,
4702046,2024,Kam Woods,DELETE (phantom),19668,Southern California,47199,NC State
4702046,2025,Kam Woods,KEEP (bbref=Robert Morris),52779,Robert Morris,,
4702046,2025,Kam Woods,DELETE (phantom),19669,Southern California,52779,Robert Morris
5176378,2025,Kamari Jones,KEEP (bbref=Western Carolina),54139,Western Carolina,,
5176378,2025,Kamari Jones,DELETE (phantom),19671,Cleveland State,54139,Western Carolina
4610140,2023,Kamari Lands,KEEP (bbref=Louisville),31099,Louisville,,
4610140,2023,Kamari Lands,DELETE (phantom),19673,Middle Tennessee,31099,Louisville
4610140,2024,Kamari Lands,UNRESOLVED (no bbref row),19674,Middle Tennessee,,
4610140,2024,Kamari Lands,UNRESOLVED (no bbref row),44977,Arizona State,,
5144120,2025,Kameren Wright,KEEP (bbref=South Florida),53176,South Florida,,
5144120,2025,Kameren Wright,DELETE (phantom),19677,Morehead State,53176,South Florida
4683761,2024,Kanaan Carlyle,UNRESOLVED (no bbref row),19690,Florida Atlantic,,
4683761,2024,Kanaan Carlyle,UNRESOLVED (no bbref row),48449,Stanford,,
4683761,2025,Kanaan Carlyle,KEEP (bbref=Indiana),51123,Indiana,,
4683761,2025,Kanaan Carlyle,DELETE (phantom),19691,Florida Atlantic,51123,Indiana
5243212,2025,Kanon Catchings,KEEP (bbref=Brigham Young),49734,Brigham Young,,
5243212,2025,Kanon Catchings,DELETE (phantom),19693,Georgia,49734,Brigham Young
5105844,2023,Kanye Clary,KEEP (bbref=Penn State),32080,Penn State,,
